#separator:Tab
#html:false
#tags column:5
IMF-011-01-0001-ja	エリスロポエチンはどの細胞が産生し、何が産生を促すか。	主に腎間質細胞が産生し、酸素供給が不十分になったときに産生が促される。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0002-ja	適切に補正した網状赤血球反応の上昇と、反応が不十分なことは、それぞれ何を示唆するか。	上昇は出血または溶血後に骨髄が代償していることを示唆し、不十分な反応は産生障害を示唆する。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0003-ja	急性出血の直後に測定した網状赤血球数が誤解を招きうるのはなぜか。	骨髄反応は即時ではないため、産生障害と判断する前に採血時期を考慮する必要があるからである。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0004-ja	老化または損傷した赤血球はどこで除去され、鉄、グロビン、ヘムはどうなるか。	主に脾臓と肝臓のマクロファージで除去され、鉄は再利用され、グロビンはアミノ酸として再利用され、ヘムはビリルビンへ変換される。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0005-ja	著明な小球性を呈する際、サラセミアと鉄欠乏を区別する手がかりとなる測定値は何か。	赤血球数である。サラセミアではグロビン鎖産生が減少し、赤血球数が比較的保たれたまま著明な小球性を呈し得る。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0006-ja	フェリチンが正常でも鉄欠乏を除外できないのはなぜか。	フェリチンは貯蔵鉄を反映するが炎症でも上昇するため、トランスフェリン飽和度、炎症マーカー、臨床状況を併せて評価する必要があるからである。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0007-ja	ビタミンB12欠乏が疑われる場合に葉酸だけで治療してはならないのはなぜか。	ビタミンB12欠乏は神経傷害を起こし得るためである。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0008-ja	炎症で増加したヘプシジンは、どの二つの作用で赤血球造血に使える鉄を減らすか。	腸管からの鉄吸収を低下させ、同時に貯蔵細胞内に鉄を封じ込める。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0009-ja	腎疾患が貧血を来す二つの機序を挙げよ。	エリスロポエチン産生の減少と、赤血球寿命の短縮である。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
IMF-011-01-0010-ja	ヘプシジンはフェロポルチンに対して何をし、それはどの細胞で問題となるか。	フェロポルチンに結合して細胞表面からの除去を促し、腸上皮細胞と鉄を再利用するマクロファージからの鉄排出を減らす。	Integrated Medical Foundations; chapter 11, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 278ca2a43ce02335fe3d05f06351b5d0e51813997b0981b72169af0c541a5f5b; editorial review pending	imf lang::ja chapter::011 module::011-01 review::pending
