#separator:Tab
#html:false
#tags column:5
IMF-089-01-0001-en	Why can failure of fat mobilisation or mitochondrial entry cause an energy crisis even when stored fat is abundant?	Fatty-acid oxidation is a key fuel during fasting and sustained exercise, and stored fat helps only if it is mobilised and enters mitochondria to be oxidised.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0002-en	Why do lingual and gastric lipases matter mainly in infants or pancreatic insufficiency?	Most lipid digestion normally occurs in small intestine, where bile salts emulsify fat into small droplets and pancreatic enzymes hydrolyse ester bonds, so the earlier lipases otherwise contribute only modestly.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0003-en	How do lipids and bile salts in mixed micelles behave differently at the enterocyte brush border?	Micelles carry digestion products through the unstirred aqueous layer; lipids leave them to enter cells, while bile salts stay in the lumen until distal reabsorption in terminal ileum for portal recycling.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0004-en	How does the enterocyte repackage absorbed long-chain lipid for export?	Long-chain fatty acids and monoacylglycerols are re-esterified to triacylglycerol in endoplasmic reticulum, cholesterol is partly esterified, and microsomal triglyceride-transfer protein loads lipid onto apolipoprotein B-48 to form chylomicrons.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0005-en	Why do chylomicrons initially bypass the liver, whereas short- and medium-chain fatty acids do not?	Chylomicrons leave through lymphatic lacteals and the thoracic duct into systemic blood, whereas short- and medium-chain fatty acids are more water soluble and travel directly in portal blood bound to albumin.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0006-en	Why do pancreatic failure, deficient bile, ileal disease and lymphatic obstruction share a common clinical consequence?	Each disrupts a required step in lipid digestion, solubilisation, bile recycling or chylomicron export, so all cause fat malabsorption with fat-soluble-vitamin deficiency.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0007-en	How does insulin steer chylomicron fatty acids toward adipose tissue after a meal?	Lipoprotein lipase on capillary endothelium hydrolyses chylomicron triacylglycerol for local uptake; insulin favours adipose lipoprotein-lipase activity after meals, while muscle takes fatty acids according to demand.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0008-en	What switches adipose lipolysis on during fasting or exercise, and what switches it off?	Catecholamines and low insulin activate adipose triglyceride lipase and hormone-sensitive lipase through signalling and droplet remodelling; insulin suppresses lipolysis and promotes re-esterification.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0009-en	Why is plasma non-esterified fatty acid a measure of flux rather than stores, and why does its level matter?	It reflects rapid flux, not the much larger stored pool; excessive release contributes to hepatic lipid accumulation and insulin resistance, while inadequate release limits fasting fuel.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
IMF-089-01-0010-en	Why is activating a fatty acid to acyl coenzyme A worth two high-energy phosphate equivalents?	Acyl-CoA synthetase converts ATP to AMP and pyrophosphate, and the resulting fatty acyl-CoA traps the fatty acid for oxidation, esterification, elongation or signalling.	Integrated Medical Foundations; chapter 89, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: e88649afe4962d18fb428bbce0104f7cfacfad73f272c2c3fd797d34e0c597f8; editorial review pending	imf lang::en chapter::089 module::089-01 review::pending
