#separator:Tab
#html:false
#tags column:5
IMF-034-01-0001-en	Why should a skin eruption be described before it is named?	Dermatological diagnosis relies on morphology and distribution, so an accurate description of what is seen must come before the diagnostic label.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0002-en	How does the epidermis build a water-resistant barrier, and what follows when it is disrupted?	Basal cells proliferate, migrate outward, make keratin and lipids and flatten into corneocytes set in lipid layers; disruption increases water loss and lets irritants, allergens and pathogens enter.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0003-en	What mainly determines differences in skin colour, and how does melanin protect the skin?	Colour differences mainly reflect melanosome activity and distribution rather than melanocyte number; melanin transferred to keratinocytes absorbs ultraviolet radiation and limits DNA damage.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0004-en	How does the skin increase or reduce heat loss, and what mainly controls eccrine sweating?	Cutaneous vasodilation transfers core heat to the environment and vasoconstriction conserves it; eccrine sweat cools by evaporation under mainly sympathetic cholinergic control.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0005-en	Why does scratching tend to perpetuate itch?	Scratching briefly inhibits itch but damages the barrier, which sustains an itch-scratch cycle.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0006-en	In describing a rash, how are scale, crust, erosion and lichenification classified differently from vesicles, pustules and wheals?	Scale, crust, erosion and lichenification are secondary changes, whereas vesicles, pustules and wheals are primary lesions; both are recorded with colour, surface, border and blanching.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0007-en	What does diascopy test, and how does dermoscopy differ from it?	Diascopy tests whether colour blanches under pressure; dermoscopy reveals subsurface pigment and vascular structures but requires training.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0008-en	Why is food avoidance without evidence discouraged in atopic dermatitis, and what does management rely on instead?	Unsupported food avoidance can cause nutritional harm; management uses emollients, irritant avoidance, topical anti-inflammatory therapy, infection treatment when present, and escalation for severe disease.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0009-en	How do irritant and allergic contact dermatitis differ in mechanism, and what does patch testing detect?	Irritant dermatitis is direct barrier injury, while allergic dermatitis is delayed hypersensitivity; patch testing identifies selected allergens and is not immediate allergy testing.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
IMF-034-01-0010-en	Why is psoriasis regarded as more than a skin disease?	It is a systemic inflammatory disease that can involve nails and joints and is associated with cardiometabolic and psychological burden.	Integrated Medical Foundations; chapter 34, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 8e612eb3f484ac00b88c0db93e7972c7caea9419d65b19d13d48eec4aea6d242; editorial review pending	imf lang::en chapter::034 module::034-01 review::pending
