#separator:Tab
#html:false
#tags column:5
IMF-099-01-0001-ja	臨床評価で、すべての学習の失敗を記憶喪失と解釈すべきでないのはなぜか。	記憶は単一能力ではなく、練習場面を思い出せなくても運動技能を獲得し得るため、感覚入力、注意、符号化、保持、検索、言語、動機、遂行を分けて評価するからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0002-ja	馴化は感覚疲労とどう区別されるか。	馴化では時間や新奇刺激で反応が戻り得るため、感覚の単なる低下ではなく、神経系が刺激の重要性を推定していることを示すからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0003-ja	感作は脅威後の症状にどのように寄与するか。	感作は強い重要刺激後に反応性を増し、元の手掛かりを越えて一般化するため、疼痛、警戒、驚愕の亢進へ寄与する。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0004-ja	古典的条件付けの獲得に、時間的対提示だけでは不十分なのはなぜか。	獲得には随伴性、つまり手掛かりが結果についての情報を追加することが重要であり、単に時間的に近いだけでは足りないからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0005-ja	自然回復、更新、復元は消去について何を示すか。	消去は通常、元の連合を消さずに新しい抑制学習を作るため、古い記憶が利用可能なまま残っていることを示す。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0006-ja	恐怖条件付けにおいて、扁桃体、海馬、前頭前野はそれぞれどう寄与するか。	扁桃体は脅威価値と自律・行動出力を、海馬は文脈と関係を担い、前頭前系は安全性と目標に応じて表出を調節する。これらは独立した貯蔵箱でなく相互作用網である。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0007-ja	曝露療法はどの学習過程に依拠し、どのような条件が成功を支えるか。	予測誤差と抑制学習を用い、耐えられる関与、多様な安全文脈、恐れた結果が起こらないか対処可能と学ぶ機会が成功を支える。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0008-ja	負の強化はどのように回避を維持し、それはなぜ有害か。	負は除去を意味し、逃避が不安を直ちに除くことで回避が強化されるが、回避は修正学習を妨げ長期障害を生むからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0009-ja	連続強化と比べ、間欠強化が持続的な確認や賭博を説明するのはなぜか。	連続強化は速い獲得を支えるが報酬停止後に消去しやすく、反応数や時期が予測不能な間欠強化は行動を持続させるからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
IMF-099-01-0010-ja	医療において、達成可能な小段階によるシェイピングが能力を大きく超える要求より有効なのはなぜか。	目標へ近づく逐次行動の強化は自己効力感を作るが、能力を大きく超える要求は努力を罰し関与を減らすからである。	Integrated Medical Foundations; chapter 99, TTS module 1; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: 0c67062f0237e5240e6f1dc0eb7fe6c07857ebca9d7b23e859a9cbf9e45bcb3c; editorial review pending	imf lang::ja chapter::099 module::099-01 review::pending
