#separator:Tab
#html:false
#tags column:5
IMF-030-02-0001-ja	神経診断を方向づける三つの問いは何か。また突然最大となる障害は何を示唆するか。	病変はどこか、そこで起こり得る過程は何か、どの速さで発症したかである。突然最大となる障害は、血管閉塞、出血、発作、外傷を示唆する。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0002-ja	後方循環の徴候があるとき、脳卒中のスクリーニング得点が低くても安心できないのはなぜか。	後方循環脳卒中は複視、嚥下障害、構音障害、重度の歩行・体幹失調、交代性徴候、意識低下として現れることがあり、得点が低くてもこれらは良性ではないからである。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0003-ja	ペナンブラが救済可能であり得るのはなぜか。また何がそれを中心部へ変えるか。	ペナンブラでは膜の完全性より先に電気機能が失われるため救済可能な組織が残るが、全身性低血圧、低酸素、発熱、著しい血糖異常はペナンブラを中心部へ取り込む。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0004-ja	急性虚血性脳卒中で、静注血栓溶解療法と機械的血栓回収療法はどのような関係にあるか。	両者は競合せず補完する。静注血栓溶解療法は出血と重要禁忌を除外した適格患者に行い、機械的血栓回収療法は選択された血栓を物理的に除去する。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0005-ja	脳卒中後、経口摂取の前に嚥下を評価するのはなぜか。	不顕性誤嚥が多いためである。再灌流判断後も脳卒中診療は生理学的管理であり、発熱、脱水、低栄養などは回復を悪化させる。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0006-ja	急性の神経障害が自然改善しても、評価を終えてはならないのはなぜか。	一過性脳虚血発作または再開通した脳卒中であり得て、早期再発リスクの評価が依然として必要だからである。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0007-ja	脳内出血の部位は、機序をどう示唆するか。	深部基底核、視床、橋、小脳の出血は高血圧性小血管障害によることが多く、高齢者の脳葉出血では脳アミロイド血管症などを考える。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0008-ja	舌側縁損傷、発作後混乱、尿失禁は、全身けいれんをどの程度支持するか。	舌側縁損傷と長い発作後混乱は全身けいれんを支持するが必須ではない。尿失禁は、失神後の短いミオクローヌスと同様に非特異的である。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0009-ja	てんかん重積で、少量の反復ではなく十分量のベンゾジアゼピンを投与すべきなのはなぜか。	てんかん重積は発作終結機構の失敗で時間とともに止まりにくくなり、少量の反復投与は本治療を遅らせるからである。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
IMF-030-02-0010-ja	頭蓋内圧亢進で高張食塩水やマンニトールを用いる際、どのような代償が伴うか。	浸透圧勾配を作るが、それぞれ容量、ナトリウム、腎機能、血行動態への影響がある。	Integrated Medical Foundations; chapter 30, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-japanese.md; module SHA256 at export: e27b17215f0baadc1b17241b0d74707a87773edd94245473ba5de75cf254ce35; editorial review pending	imf lang::ja chapter::030 module::030-02 review::pending
