#separator:Tab
#html:false
#tags column:5
IMF-011-02-0001-en	Why must the reticulocyte percentage be corrected, and for which two factors?	A percentage is measured against a reduced red-cell mass, so correct for the haematocrit and for the prolonged circulation time of prematurely released reticulocytes.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0002-en	Why can the mean cell volume be normal when iron and vitamin B twelve deficiency coexist?	The mean cell volume is an average that conceals mixed populations, so small and large cells offset one another while size variation increases.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0003-en	What membrane change produces target cells, and in which conditions do they appear?	Membrane area is high relative to cell volume; they appear in selected haemoglobin disorders, liver disease, and hyposplenic states.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0004-en	Contrast the findings of intravascular and extravascular haemolysis.	Intravascular destruction releases haemoglobin directly into plasma, consuming haptoglobin and potentially causing haemoglobinaemia and haemoglobinuria; extravascular destruction occurs in splenic and hepatic macrophages, producing splenomegaly and bilirubin elevation.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0005-en	What does the direct antiglobulin test detect, and what are its limitations?	It detects immunoglobulin or complement attached to red cells; it does not quantify severity, does not identify every cause, and can be positive without active destruction.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0006-en	Describe haemostasis in vivo as an initiation step followed by amplification.	Tissue-factor exposure generates a small initial amount of thrombin, which activates platelets and cofactors and allows a larger thrombin burst on the platelet phospholipid surface, after which fibrin stabilises the plug.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0007-en	What are the two functions of von Willebrand factor?	It protects factor eight in the circulation and mediates platelet adhesion under shear.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0008-en	How is a mixing study interpreted when a clotting time is prolonged?	Correction after adding normal plasma suggests a factor deficiency; failure to correct suggests an inhibitor, although time-dependent inhibitors and anticoagulant medicines complicate interpretation.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0009-en	Why is the lupus anticoagulant misleadingly named?	It prolongs phospholipid-dependent clotting tests in the laboratory but associates clinically with thrombosis rather than bleeding, so the name reflects an in-vitro effect only.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
IMF-011-02-0010-en	What do anticoagulants achieve in established venous thrombosis, and what actually removes the clot?	They prevent extension and recurrence rather than dissolving established clot, while the body's own fibrinolytic system remodels the thrombus.	Integrated Medical Foundations; chapter 11, TTS module 2; https://theisegoria.github.io/medical-textbook/integrated-medical-foundations-expanded-english.md; module SHA256 at export: 921ca31c4cb7b5fa1371080098098ae7241d8ac51ff7767d42e3ecbc36687d81; editorial review pending	imf lang::en chapter::011 module::011-02 review::pending
